"postcode","pc_numeric","pc_character","city","suburb","latitude","longitude","asking_price","offered_since","living_area","available_now","type_build","volume","nr_rooms","build_year","bedrooms","bathrooms","alarm","jacuzzi","sauna","bath"
"3077 RG","3077"," RG","Rotterdam","Beverwaard",51.89269,4.569454,125000,"6+ months",66,0,"Existing",182,3,"1984",2,1,0,0,0,0
"3011 EW","3011"," EW","Rotterdam","Stadsdriehoek",51.9175,4.48086,198000,"6+ months",80,0,"Existing",180,3,"1981",2,1,0,0,0,1
"2991 KH","2991"," KH","Barendrecht","Buitenoord 2",51.84496,4.545533,279000,"3 weeks",147,0,"Existing",400,5,"1978",4,1,0,0,0,0
"2953 EC","2953"," EC","Alblasserdam","Vogelbuurt",51.87439,4.640312,125000,"6+ months",68,0,"Existing",200,3,"1960",1,1,0,0,0,0
"3083 MH","3083"," MH","Rotterdam","Carnisse",51.8908,4.4739,85000,"6+ months",55,0,"Existing",160,3,"1940",2,1,0,0,0,0
"3116 HZ","3116"," HZ","Schiedam","Oranjekwartier",51.9096,4.39704,399000,"7 weeks",175,0,"Existing",588,8,"1927",6,1,0,0,0,0
"3074 WJ","3074"," WJ","Rotterdam","Hillesluis",51.89123,4.516747,85000,"6+ months",55,0,"Existing",150,2,"1936",1,1,0,0,0,1
"3162 SB","3162"," SB","Rhoon","De Eilanden",51.8548,4.4773,198500,"6+ months",76,0,"Existing",200,2,"2003",1,1,0,0,0,1
"3051 EK","3051"," EK","Rotterdam","Hillegersberg-Zuid",51.94397,4.47749,149000,"6+ months",70,0,"Existing",190,4,"1927",1,1,0,0,0,1
"3077 RL","3077"," RL","Rotterdam","Beverwaard",51.89103,4.565519,175000,"8 weeks",97,0,"Existing",380,4,"1984",3,1,0,0,0,1
"3112 VC","3112"," VC","Schiedam","Singelkwartier",51.91877,4.411328,82500,"6+ months",90,0,"Existing",240,2,"1929",1,1,0,0,0,0
"3043 RH","3043"," RH","Rotterdam","Overschie",51.93968,4.425201,149500,"6+ months",75,0,"Existing",200,3,"1933",2,1,0,0,0,1
"3063 DJ","3063"," DJ","Rotterdam","Struisenburg",51.9166,4.5156,9e+05,"<1 week",190,0,"Existing",545,5,"1991",3,1,0,1,0,1
"2645 GW","2645"," GW","Delfgauw","Emerald",52.00139,4.398771,839000,"2 months",230,0,"Existing",800,7,"2003",5,1,0,0,0,1
"2902 BG","2902"," BG","Capelle aan den IJssel","Dichtersbuurt",51.92389,4.575402,169750,"3 weeks",98,0,"Existing",453,3,"2016",2,1,0,0,0,1
"2902 BG","2902"," BG","Capelle aan den IJssel","Dichtersbuurt",51.92389,4.575402,207500,"3 weeks",112,0,"Existing",541,5,"2016",4,1,0,0,0,1
"3162 RD","3162"," RD","Rhoon","De Eilanden",51.85104,4.482873,825000,"2 months",350,0,"Existing",850,6,"2002",5,1,0,0,0,1
"2661 HM","2661"," HM","Bergschenhoek","Dorp Bergschenhoek",51.98588,4.506219,3e+05,"2 weeks",126,0,"Existing",446,5,"1968",4,2,0,0,0,1
"3161 HA","3161"," HA","Rhoon","Ghijseland",51.85924,4.427321,449500,"2 months",187,0,"Existing",540,6,"1958",5,1,0,0,0,1
"2994 AV","2994"," AV","Barendrecht","Vrijheidsakker",51.86185,4.489988,667000,"2 months",165,0,"Existing",706,5,"2007",4,1,1,1,0,1
"2931 XM","2931"," XM","Krimpen aan de Lek","Hoofdstraat",51.8977,4.63509,299000,"2 months",210,0,"Existing",800,9,"1975",6,2,0,0,0,1
"2992 WS","2992"," WS","Barendrecht","Molenvliet 1",51.85133,4.535064,750000,"2 months",215,0,"Existing",860,6,"1999",5,2,0,0,0,1
"3111 LP","3111"," LP","Schiedam","Binnenstad",51.91622,4.401748,289000,"3 months",119,0,"Existing",574,4,"1870",2,1,0,0,0,0
"3162 WB","3162"," WB","Rhoon","Portland-Centrum",51.85681,4.467073,698000,"3 months",215,0,"Existing",760,6,"2006",5,2,1,0,0,1
"3162 PL","3162"," PL","Rhoon","Driehoek",51.86004,4.479109,266500,"6+ months",125,0,"Existing",401,5,"2007",4,1,0,0,0,0
"2912 EB","2912"," EB","Nieuwerkerk aan den IJssel","Dorrestein",51.9681,4.602481,639000,"6+ months",160,0,"Existing",620,5,"1969",4,1,0,0,0,0
"2841 PE","2841"," PE","Moordrecht","Dorp Noord",51.99294,4.666628,267500,"6+ months",122,0,"Existing",450,6,"1998",4,1,0,0,0,1
"3079 PB","3079"," PB","Rotterdam","Groot-IJsselmonde",51.88354,4.542058,324500,"6+ months",123,0,"Existing",405,5,"1991",4,1,0,0,0,1
"2912 CJ","2912"," CJ","Nieuwerkerk aan den IJssel","Kern Nieuwerkerk",51.9705,4.60593,299500,"6+ months",100,0,"Existing",320,4,"1938",3,1,0,0,0,1
"3161 JG","3161"," JG","Rhoon","Tijsjesdijk",51.85185,4.42729,149000,"6+ months",110,0,"Existing",275,4,"1975",2,1,0,0,0,0
"3112 JD","3112"," JD","Schiedam","Newtonbuurt",51.91652,4.413121,79000,"6+ months",70,1,"Existing",200,4,"1933",3,1,0,0,0,0
"3078 GP","3078"," GP","Rotterdam","Groot-IJsselmonde",51.8931,4.549635,195000,"6+ months",90,0,"Existing",285,4,"1932",2,1,0,0,0,0
"3083 WE","3083"," WE","Rotterdam","Carnisse",51.88725,4.472807,89900,"6+ months",55,0,"Existing",138,3,"1947",2,1,0,0,0,0
"3059 TN","3059"," TN","Rotterdam","Nesselande",51.9845,4.58864,469000,"6+ months",170,0,"Existing",540,5,"2004",4,1,1,1,0,0
"3024 CH","3024"," CH","Rotterdam","Delfshaven",51.9053,4.45837,2e+05,"6+ months",100,0,"Existing",270,3,"2003",2,1,0,0,0,1
"3081 GK","3081"," GK","Rotterdam","Tarwewijk",51.8924,4.48948,79000,"6+ months",65,1,"Existing",170,2,"1938",1,1,0,0,0,0
"2841 AT","2841"," AT","Moordrecht","Bloemenbuurt",51.99029,4.672301,489000,"6+ months",176,0,"Existing",670,8,"1967",5,2,0,0,0,1
"3036 AB","3036"," AB","Rotterdam","Oude Noorden",51.94065,4.483838,115000,"6+ months",65,0,"Existing",180,3,"1956",2,1,0,0,0,NA
"2902 GD","2902"," GD","Capelle aan den IJssel","Schildersbuurt",51.92688,4.582227,130000,"6+ months",63,0,"Existing",215,3,"1964",2,1,0,0,0,1
"2761 JK","2761"," JK","Zevenhuizen Zh","Verspreide huizen Zuidplaspolder",52.00126,4.591516,485000,"6+ months",193,0,"New",793,6,"2015",3,1,0,0,0,NA
"3065 NE","3065"," NE","Rotterdam","'s-Gravenland",51.92421,4.545935,669500,"6+ months",178,0,"Existing",605,5,"1994",4,2,0,0,1,1
"3112 XD","3112"," XD","Schiedam","Rotterdamsedijk",51.91592,4.412525,2e+05,"6+ months",140,0,"Existing",350,4,"1934",3,1,0,0,0,0
"3117 NA","3117"," NA","Schiedam","Fabribuurt",51.915,4.392259,89000,"6+ months",50,0,"Existing",160,2,"1882",1,1,0,0,0,0
"3063 VE","3063"," VE","Rotterdam","De Esch",51.9065,4.52272,210000,"6+ months",85,0,"Existing",225,3,"1991",2,1,0,0,0,1
"2912 SC","2912"," SC","Nieuwerkerk aan den IJssel","Dorrestein",51.96496,4.612743,139500,"6+ months",85,0,"Existing",230,4,"1960",3,1,0,0,0,NA
"3028 BN","3028"," BN","Rotterdam","Oud-Mathenesse",51.91437,4.419555,68450,"3 weeks",61,0,"Existing",160,2,"1937",1,1,0,0,0,0
"2911 BB","2911"," BB","Nieuwerkerk aan den IJssel","Verspreide huizen Esse Polder",51.93871,4.633738,1695000,"5 months",269,0,"Existing",1422,7,"1997",4,2,0,0,0,1
"2651 KM","2651"," KM","Berkel en Rodenrijs","Oudeland",51.97278,4.450996,5e+05,"6+ months",130,0,"Existing",810,7,"1871",6,1,0,0,0,1
"2651 KM","2651"," KM","Berkel en Rodenrijs","Oudeland",51.97278,4.450996,5e+05,"6+ months",130,0,"Existing",810,7,"1871",6,1,0,0,0,1
"2652 CV","2652"," CV","Berkel en Rodenrijs","Rivierenbuurt",51.99851,4.462575,250000,"6+ months",110,0,"Existing",400,4,"2005",3,1,0,0,0,1
"2931 SJ","2931"," SJ","Krimpen aan de Lek","Zaag",51.90031,4.596053,189500,"6+ months",105,0,"Existing",262,3,"1928",2,1,0,0,0,0
"3075 LK","3075"," LK","Rotterdam","Vreewijk",51.8906,4.518479,219000,"6+ months",125,0,"Existing",350,4,"1934",3,1,0,0,0,1
"3075 BE","3075"," BE","Rotterdam","Vreewijk",51.88141,4.505058,239000,"6+ months",130,0,"Existing",425,5,"1924",4,1,0,0,0,1
"2991 VJ","2991"," VJ","Barendrecht","Noldijk",51.8368,4.556855,1399000,"6+ months",384,0,"Existing",1793,9,"2005",6,2,0,0,0,1
"3042 CW","3042"," CW","Rotterdam","Kleinpolder",51.9336,4.43508,134900,"6+ months",65,0,"Existing",175,2,"1952",1,1,0,0,0,0
"3082 KW","3082"," KW","Rotterdam","Oud-Charlois",51.88792,4.466865,289000,"6+ months",144,0,"Existing",465,5,"1924",4,1,0,0,0,1
"2665 EH","2665"," EH","Bleiswijk","Vogelbuurt",52.00706,4.536257,250000,"2 weeks",126,0,"Existing",435,5,"1971",4,1,0,0,0,0
"3013 AL","3013"," AL","Rotterdam","C.S. kwartier",51.92286,4.464112,159000,"6+ months",85,0,"Existing",230,3,"1981",2,1,0,0,0,1
"2642 DW","2642"," DW","Pijnacker","Tolhek",52.00435,4.454509,750000,"6+ months",188,0,"Existing",817,6,"2007",4,2,1,0,0,1
"3069 CN","3069"," CN","Rotterdam","Ommoord",51.9644,4.54343,116000,"6+ months",51,0,"Existing",140,2,"1972",1,1,0,0,0,0
"3119 NB","3119"," NB","Schiedam","Schiehart",51.92228,4.402383,126500,"6+ months",85,0,"Existing",240,4,"1964",3,1,0,0,0,0
"3085 EE","3085"," EE","Rotterdam","Zuidwijk",51.87203,4.486819,102500,"6+ months",60,0,"Existing",165,2,"1962",1,1,0,0,0,0
"3043 BK","3043"," BK","Rotterdam","Overschie",51.93879,4.42129,279000,"6+ months",144,0,"Existing",430,4,"1940",2,1,0,0,0,1
"3081 VA","3081"," VA","Rotterdam","Tarwewijk",51.89069,4.487048,1e+05,"6+ months",80,0,"Existing",220,5,"1938",3,1,0,0,0,0
"2911 PG","2911"," PG","Nieuwerkerk aan den IJssel","Esse Hoog",51.96561,4.621995,279000,"6+ months",123,0,"Existing",370,5,"2000",4,1,0,0,0,1
"3082 WB","3082"," WB","Rotterdam","Oud-Charlois",51.88734,4.463846,1e+05,"6+ months",90,0,"Existing",230,5,"1939",3,1,0,0,0,1
"3081 XK","3081"," XK","Rotterdam","Tarwewijk",51.8914,4.48434,87500,"6+ months",65,0,"Existing",175,2,"1940",1,1,0,0,0,0
"3053 XE","3053"," XE","Rotterdam","Schiebroek",51.96088,4.465227,215000,"2 months",96,0,"Existing",280,4,"2008",3,1,0,1,0,0
"2991 VL","2991"," VL","Barendrecht","Noldijk",51.84064,4.560446,194500,"6+ months",70,0,"Existing",275,3,"1931",2,1,0,0,0,1
"3053 GB","3053"," GB","Rotterdam","Schiebroek",51.9594,4.47381,109500,"6+ months",60,0,"Existing",155,3,"1958",2,1,0,0,0,0
"3025 AN","3025"," AN","Rotterdam","Bospolder",51.91132,4.438759,129500,"6+ months",66,0,"Existing",185,4,"1951",3,1,0,0,0,0
"2994 DN","2994"," DN","Barendrecht","Vrijenburg",51.85919,4.49949,399995,"6+ months",156,0,"Existing",630,5,"2005",4,1,0,0,0,1
"2841 BL","2841"," BL","Moordrecht","Uiterwaard",51.9838,4.67098,795000,"6+ months",250,0,"Existing",880,5,"1960",4,2,1,1,0,0
"3079 JP","3079"," JP","Rotterdam","Groot-IJsselmonde",51.88042,4.551623,104500,"6+ months",72,0,"Existing",170,3,"1964",2,1,0,0,0,0
"3114 VB","3114"," VB","Schiedam","Piet Sandersbuurt",51.90434,4.401483,112500,"6+ months",75,0,"Existing",220,4,"1916",3,1,0,0,0,0
"2993 DL","2993"," DL","Barendrecht","Meerwede Zuidoost",51.84834,4.502009,450000,"<1 week",190,0,"Existing",550,4,"2006",3,1,0,0,0,0
"3053 PJ","3053"," PJ","Rotterdam","Schiebroek",51.96451,4.474044,297500,"2 weeks",119,0,"New",385,4,"2015",2,1,0,0,0,1
"2645 JT","2645"," JT","Delfgauw","Emerald",52.0013,4.3909,265000,"<1 week",113,0,"Existing",330,5,"2000",4,1,0,0,0,1
"2652 BG","2652"," BG","Berkel en Rodenrijs","Havenbuurt",51.99527,4.462947,275000,"3 weeks",106,0,"Existing",472,5,"2002",3,1,0,0,0,0
"3071 LH","3071"," LH","Rotterdam","Noordereiland",51.91083,4.489668,135000,"6+ months",50,1,"Existing",135,2,"1951",1,1,0,0,0,0
"3116 JK","3116"," JK","Schiedam","Haverschmidtkwartier",51.9105,4.3851,115000,"6+ months",55,0,"Existing",165,2,"1922",1,1,0,0,0,0
"2987 TD","2987"," TD","Ridderkerk","Bolnes",51.89162,4.584901,250000,"1 week",138,0,"Existing",475,6,"1970",5,1,0,0,0,1
"2661 HP","2661"," HP","Bergschenhoek","Dorp Bergschenhoek",51.98668,4.502193,269000,"6+ months",125,0,"Existing",335,5,"1990",4,1,0,0,0,0
"2661 KX","2661"," KX","Bergschenhoek","Bergsche Ackers",51.99348,4.493516,2e+05,"6+ months",76,0,"Existing",270,3,"1994",2,1,0,0,0,0
"3028 VV","3028"," VV","Rotterdam","Oud-Mathenesse",51.91952,4.41905,82000,"6+ months",53,0,"Existing",140,3,"1950",2,1,0,0,0,0
"3061 XZ","3061"," XZ","Rotterdam","Kralingen-West",51.9214,4.50959,535000,"2 weeks",192,0,"Existing",692,6,"1911",4,1,0,0,0,1
"3015 XC","3015"," XC","Rotterdam","Oude Westen",51.91504,4.467422,299500,"2 weeks",115,1,"Existing",345,4,"1937",3,1,0,0,0,0
"2841 CZ","2841"," CZ","Moordrecht","Staatsliedenbuurt/Vijfakkers",51.98747,4.665866,185000,"2 weeks",120,0,"Existing",375,5,"1969",4,1,0,0,0,0
"3081 VD","3081"," VD","Rotterdam","Tarwewijk",51.89042,4.487127,119000,"6+ months",100,0,"Existing",285,6,"1935",4,1,0,0,0,1
"2987 EN","2987"," EN","Ridderkerk","Bolnes",51.89216,4.574824,450000,"6+ months",222,0,"Existing",832,5,"2009",3,1,0,0,0,0
"2987 EN","2987"," EN","Ridderkerk","Bolnes",51.89217,4.573894,625000,"6+ months",223,0,"Existing",908,6,"2009",4,1,0,0,0,0
"3083 ZT","3083"," ZT","Rotterdam","Carnisse",51.8894,4.47309,73000,"6+ months",55,0,"Existing",143,3,"1951",2,1,0,0,0,0
"3056 JV","3056"," JV","Rotterdam","Terbregge",51.9517,4.525386,235000,"3 weeks",80,0,"Existing",250,3,"1925",2,1,0,0,0,0
"3076 CW","3076"," CW","Rotterdam","Lombardijen",51.87877,4.519866,249500,"3 weeks",128,0,"Existing",395,4,"1996",3,1,0,0,0,1
"3053 PJ","3053"," PJ","Rotterdam","Schiebroek",51.96451,4.474044,294000,"2 weeks",113,0,"New",365,4,"2016",2,1,0,0,0,1
"3053 PJ","3053"," PJ","Rotterdam","Schiebroek",51.96451,4.474044,299500,"2 weeks",119,0,"New",385,4,"2016",2,1,0,0,0,1
"2906 GC","2906"," GC","Capelle aan den IJssel","Akker- en Haagwinde",51.93188,4.567692,119000,"6+ months",50,1,"Existing",155,2,"1980",1,1,0,0,0,1
"3111 AD","3111"," AD","Schiedam","De Plantage",51.90988,4.405273,170000,"6+ months",132,1,"Existing",370,3,"1935",2,1,0,0,0,1
"2645 JL","2645"," JL","Delfgauw","Emerald",52.00113,4.391971,285000,"5 weeks",131,0,"Existing",397,5,"2000",4,1,0,0,0,1
"3028 XL","3028"," XL","Rotterdam","Oud-Mathenesse",51.919,4.41877,99000,"6+ months",65,0,"Existing",180,3,"1958",2,1,0,0,0,0
"2905 TZ","2905"," TZ","Capelle aan den IJssel","Wormerhoek",51.94343,4.603967,239000,"6+ months",108,0,"New",294,4,"2011",3,1,0,0,0,1
"2905 RS","2905"," RS","Capelle aan den IJssel","Bergenbuurt",51.93957,4.604843,108500,"4 weeks",61,0,"Existing",186,2,"1977",1,1,0,0,0,0
"2921 XG","2921"," XG","Krimpen aan den IJssel","Oud Krimpen",51.91185,4.585955,179000,"5 weeks",90,0,"Existing",250,4,"1935",3,1,0,0,0,0
"3068 GV","3068"," GV","Rotterdam","Zevenkamp",51.96568,4.570234,97500,"6+ months",50,0,"Existing",130,2,"1983",1,1,0,0,0,1
"3077 GN","3077"," GN","Rotterdam","Beverwaard",51.89987,4.559257,249588,"6+ months",120,0,"Existing",440,4,"2011",3,1,0,0,0,1
"3112 WJ","3112"," WJ","Schiedam","Newtonbuurt",51.91689,4.414504,149000,"6+ months",85,0,"Existing",200,3,"1933",2,1,0,0,0,1
"2987 EN","2987"," EN","Ridderkerk","Bolnes",51.8922,4.573903,460000,"6+ months",222,0,"Existing",841,5,"2009",3,1,0,0,0,0
"2909 RC","2909"," RC","Capelle aan den IJssel","Fascinatio West",51.9167,4.54176,339000,"6 weeks",148,0,"Existing",470,4,"2005",3,2,1,0,0,1
"3172 VC","3172"," VC","Poortugaal","Poortugaal Zuid",51.84876,4.399346,540000,"2 weeks",175,0,"Existing",450,5,"1922",4,1,0,0,0,1
"2923 CA","2923"," CA","Krimpen aan den IJssel","Kortland-Zuid",51.91215,4.598563,137500,"4 months",70,0,"Existing",220,4,"1960",3,1,0,0,0,0
"2931 PC","2931"," PC","Krimpen aan de Lek","Tiendweg Noord",51.89952,4.627755,275000,"7 weeks",115,0,"Existing",395,3,"1991",2,2,0,0,0,1
"2923 AH","2923"," AH","Krimpen aan den IJssel","Kortland-Zuid",51.90878,4.595336,4e+05,"6+ months",150,0,"Existing",600,5,"1970",3,1,0,0,0,0
"2931 AS","2931"," AS","Krimpen aan de Lek","Hoofdstraat",51.89479,4.633976,199500,"6+ months",90,0,"Existing",220,5,"1920",4,1,0,0,0,1
"3077 GN","3077"," GN","Rotterdam","Beverwaard",51.89987,4.559257,279622,"6+ months",120,0,"Existing",440,4,"2011",3,2,0,0,0,1
"3077 GX","3077"," GX","Rotterdam","Oud-IJsselmonde",51.89949,4.566041,283765,"6+ months",120,0,"Existing",440,4,"2011",3,1,0,0,0,1
"3011 GM","3011"," GM","Rotterdam","Stadsdriehoek",51.91938,4.485986,249000,"6+ months",103,0,"Existing",323,4,"1981",3,1,0,0,0,0
"3042 AH","3042"," AH","Rotterdam","Kleinpolder",51.93539,4.427764,145000,"6+ months",70,0,"Existing",200,3,"1954",2,1,0,0,0,0
"3013 AL","3013"," AL","Rotterdam","C.S. kwartier",51.92283,4.464984,175000,"6+ months",76,0,"Existing",198,3,"1981",2,1,0,0,0,0
"3065 PG","3065"," PG","Rotterdam","'s-Gravenland",51.92735,4.564039,220000,"6+ months",100,0,"Existing",270,3,"1999",2,1,0,0,0,1
"3078 HB","3078"," HB","Rotterdam","Groot-IJsselmonde",51.89522,4.541573,134500,"6+ months",65,0,"Existing",175,4,"1965",2,1,0,0,0,0
"3063 AD","3063"," AD","Rotterdam","Struisenburg",51.91816,4.512917,168000,"6+ months",82,0,"Existing",225,2,"1969",1,1,0,0,0,1
"3114 XZ","3114"," XZ","Schiedam","Piet Sandersbuurt",51.90521,4.400062,226500,"6+ months",118,0,"New",350,5,"2016",4,1,0,0,0,0
"3114 XZ","3114"," XZ","Schiedam","Piet Sandersbuurt",51.90521,4.400062,254500,"6+ months",130,0,"New",350,5,"2016",4,1,0,0,0,0
"3114 XZ","3114"," XZ","Schiedam","Piet Sandersbuurt",51.90521,4.400062,292150,"6+ months",144,0,"New",450,5,"2016",4,1,0,0,0,0
"3063 AK","3063"," AK","Rotterdam","Struisenburg",51.91874,4.515568,220000,"8 weeks",90,0,"Existing",250,3,"1996",2,1,0,0,0,0
"2902 LE","2902"," LE","Capelle aan den IJssel","'s-Gravenweg en Alexanderlaan",51.92724,4.569661,1099000,"6+ months",366,0,"New",2000,9,"2015",7,3,0,0,0,1
"2661 ET","2661"," ET","Bergschenhoek","De Driehoek",51.98939,4.50514,215000,"2 months",85,0,"New",255,3,"2015",2,1,0,0,0,1
"2661 ET","2661"," ET","Bergschenhoek","De Driehoek",51.9893,4.505119,385000,"6+ months",142,0,"New",426,3,"2015",2,1,0,0,0,1
"3119 GS","3119"," GS","Schiedam","Staatsliedenbuurt",51.92332,4.388383,93000,"6+ months",75,0,"Existing",215,4,"1959",2,1,0,0,0,0
"2981 DA","2981"," DA","Ridderkerk","Ridderkerk-Centrum",51.87091,4.599994,645000,"6+ months",230,0,"Existing",620,3,"2005",2,2,0,1,0,0
"2907 PE","2907"," PE","Capelle aan den IJssel","Instrumentenbuurt",51.95058,4.581128,195000,"6+ months",135,0,"Existing",375,5,"1980",4,1,0,0,0,1
"3023 SH","3023"," SH","Rotterdam","Nieuwe Westen",51.9137,4.44897,95000,"6+ months",55,0,"Existing",150,2,"1911",1,1,0,0,0,0
"3016 DA","3016"," DA","Rotterdam","Nieuwe Werk",51.90967,4.480267,325000,"6+ months",125,0,"Existing",325,3,"2005",2,1,0,0,0,1
"3021 ED","3021"," ED","Rotterdam","Middelland",51.91667,4.462455,625000,"6+ months",245,0,"Existing",735,10,"1902",8,2,0,0,0,1
"2914 EM","2914"," EM","Nieuwerkerk aan den IJssel","Zuidplas Zuid",51.96958,4.612788,379000,"6+ months",157,0,"Existing",450,8,"1986",5,1,0,0,0,1
"3342 GE","3342"," GE","Hendrik-Ido-Ambacht","De Sandeling",51.84024,4.625734,247500,"6+ months",120,0,"Existing",430,5,"1999",4,1,0,0,0,0
"2903 XM","2903"," XM","Capelle aan den IJssel","Alkenoord",51.9328,4.5949,154000,"6+ months",80,0,"Existing",250,2,"1967",1,1,0,0,0,0
"2981 AC","2981"," AC","Ridderkerk","Ridderkerk-Oost",51.86654,4.594615,125000,"3 weeks",70,0,"Existing",200,3,"1960",2,1,0,0,0,0
"3112 WH","3112"," WH","Schiedam","Newtonbuurt",51.9173,4.4152,150000,"6+ months",120,0,"Existing",310,5,"1930",4,1,0,0,0,0
"2901 KE","2901"," KE","Capelle aan den IJssel","Puccini-buurt",51.92,4.57065,450000,"6+ months",175,0,"Existing",475,3,"1996",2,2,0,0,0,1
"3116 AE","3116"," AE","Schiedam","Oranjekwartier",51.912,4.39863,110000,"6+ months",75,0,"Existing",210,3,"1977",2,1,0,0,0,1
"2981 AA","2981"," AA","Ridderkerk","Ridderkerk-Oost",51.86577,4.596284,114500,"6+ months",65,0,"Existing",160,3,"1960",2,1,0,0,0,0
"2983 AP","2983"," AP","Ridderkerk","Slikkeveer",51.885,4.60567,129000,"6+ months",70,0,"Existing",200,3,"1960",2,1,0,0,0,0
"3117 VH","3117"," VH","Schiedam","Schildersbuurt",51.91436,4.384548,125000,"6+ months",120,0,"Existing",325,5,"1930",4,1,0,0,0,0
"2911 PE","2911"," PE","Nieuwerkerk aan den IJssel","Kleinpolder",51.96527,4.619104,215000,"6+ months",107,0,"Existing",300,2,"1989",1,1,0,0,0,1
"3079 XK","3079"," XK","Rotterdam","Groot-IJsselmonde",51.8795,4.55723,112500,"6+ months",60,0,"Existing",162,3,"1966",2,1,0,0,0,0
"3117 VL","3117"," VL","Schiedam","Schrijversbuurt",51.91258,4.384031,225000,"2 months",175,0,"Existing",480,7,"1929",6,2,0,0,0,1
"2935 CW","2935"," CW","Ouderkerk aan den IJssel","Verspreide huizen in het Noorden",51.96801,4.633024,150000,"6+ months",70,0,"Existing",175,3,"1938",2,1,0,0,0,1
"2993 AG","2993"," AG","Barendrecht","Sportpark Smitshoek",51.86681,4.488158,399000,"6+ months",120,0,"New",490,5,"2013",3,1,0,0,0,NA
"2982 BE","2982"," BE","Ridderkerk","Ridderkerk-West",51.87156,4.590211,275000,"2 months",143,0,"Existing",375,6,"1964",5,1,0,0,0,0
"2982 AH","2982"," AH","Ridderkerk","Ridderkerk-Centrum",51.8723,4.598073,129000,"6+ months",90,0,"Existing",265,4,"1960",3,1,0,0,0,0
"3342 GE","3342"," GE","Hendrik-Ido-Ambacht","De Sandeling",51.84069,4.626152,270000,"2 months",144,0,"Existing",466,6,"1999",5,1,0,0,0,1
"2652 HV","2652"," HV","Berkel en Rodenrijs","Gouden Griffelbuurt",51.99051,4.457585,539000,"6 weeks",173,0,"Existing",638,6,"2007",5,1,0,0,0,1
"2907 JG","2907"," JG","Capelle aan den IJssel","Operabuurt",51.9476,4.58899,143000,"2 weeks",67,0,"Existing",190,3,"1982",2,1,0,0,0,0
"3052 HR","3052"," HR","Rotterdam","Schiebroek",51.95466,4.475639,315000,"2 months",113,0,"Existing",377,5,"1931",4,1,0,0,0,0
"2925 EC","2925"," EC","Krimpen aan den IJssel","Langeland",51.9211,4.627264,225000,"2 months",130,0,"Existing",400,5,"1977",4,1,0,0,0,1
"3053 PJ","3053"," PJ","Rotterdam","Schiebroek",51.96445,4.474117,330000,"6+ months",137,0,"New",360,3,"2015",2,1,0,0,0,1
"3161 GA","3161"," GA","Rhoon","Wijkpark Portland",51.85595,4.480036,799000,"2 months",250,0,"Existing",650,7,"2005",5,2,1,0,0,1
"2985 BC","2985"," BC","Ridderkerk","Ridderkerk-Oost",51.8632,4.60403,199000,"2 months",110,0,"Existing",310,5,"1968",5,1,0,0,0,0
"2923 AK","2923"," AK","Krimpen aan den IJssel","Kortland-Zuid",51.91022,4.594902,229500,"2 months",130,0,"Existing",380,7,"1969",6,1,0,0,0,0
"2925 CR","2925"," CR","Krimpen aan den IJssel","Langeland",51.91515,4.622963,275000,"2 months",170,0,"Existing",530,6,"1978",5,1,0,0,0,1
"3261 TN","3261"," TN","Oud-Beijerland","Oosterse Gorzenwijk",51.8279,4.4222,199500,"2 months",110,0,"Existing",361,5,"1975",4,1,0,0,0,0
"3344 JJ","3344"," JJ","Hendrik-Ido-Ambacht","Volgerlanden-Oost",51.83184,4.651683,225000,"6 weeks",105,0,"Existing",382,4,"2013",3,1,0,0,0,0
"2904 HB","2904"," HB","Capelle aan den IJssel","Dalenbuurt",51.93515,4.608856,215000,"3 months",125,0,"Existing",440,5,"1980",3,1,0,0,0,1
"2841 BL","2841"," BL","Moordrecht","Uiterwaard",51.98318,4.670311,350000,"3 months",130,0,"Existing",395,4,"2000",3,1,0,0,0,1
"2911 CE","2911"," CE","Nieuwerkerk aan den IJssel","Verspreide huizen Esse Polder",51.96313,4.623361,519000,"3 months",130,0,"Existing",485,5,"1928",4,1,0,0,0,1
"2923 AM","2923"," AM","Krimpen aan den IJssel","Kortland-Zuid",51.91019,4.594115,350000,"3 months",164,0,"Existing",510,5,"1972",3,1,0,0,0,1
"2922 BH","2922"," BH","Krimpen aan den IJssel","Kortland-Noord",51.92306,4.596567,550000,"3 months",135,0,"Existing",420,6,"1998",4,1,0,0,1,1
"3062 EJ","3062"," EJ","Rotterdam","Kralingen-Oost",51.9257,4.513945,875000,"3 months",250,0,"Existing",800,9,"1930",7,2,0,0,0,1
"2935 RA","2935"," RA","Ouderkerk aan den IJssel","Ouderkerk aan de IJssel",51.92805,4.641937,629000,"3 months",235,0,"Existing",800,7,"2005",5,1,0,0,0,1
